material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
"""darwin-glass""",Darwin Glass - 250g BULK - Austalite - Darwinite - Tektite - Impactite #DWG2,299.99,2024-02-27,250,1.2,WorthPoint
"""darwin-glass""",1.68 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,6.49,2024-02-26,1.68,3.86,WorthPoint
"""darwin-glass""","34 Different Asteroid IMPACTITES, Grade A Specimens 1.74-kilos (3#, 13 Oz.)",79.95,2024-02-20,368.55,0.22,WorthPoint
"""darwin-glass""","(r364-31) 2 Fulgurites 1-5/8"" Lightning Strike Beach Sand Glass Georgia Set",22.99,2024-02-18,,,WorthPoint
"""darwin-glass""","21 Different Asteroid IMPACTITES, My Best Grade A Specimens 986 Grams, 2# 2.8 Oz",59.95,2024-02-12,986,0.06,WorthPoint
"""darwin-glass""","(r364-135) 1-1/8"" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites",14.99,2024-01-31,,,WorthPoint
"""darwin-glass""",Darwin Glass -- 18g - Austalite - Darwinite - Tektite - Impactite #gls18a,25.89,2024-01-27,18,1.44,WorthPoint
"""darwin-glass""","29 Different Asteroid IMPACTITES, My Best Grade A Specimens",124.95,2024-01-13,,,WorthPoint
"""darwin-glass""",6.82 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,19,2024-01-13,6.82,2.79,WorthPoint
"""darwin-glass""",3.05 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,8.99,2024-01-13,3.05,2.95,WorthPoint
"""darwin-glass""","(r365-26) 1-1/2"" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites",15.99,2024-01-05,,,WorthPoint
"""darwin-glass""",3.68 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,10,2024-01-03,3.68,2.72,WorthPoint
"""darwin-glass""","Darwin Glass, Near Mt. Darwin, Tasmania Australia Weight: 14.36 Grams",48.75,2024-01-02,14.36,3.39,WorthPoint
"""darwin-glass""","(r365-15) 1-1/2"" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites",15.99,2024-01-01,,,WorthPoint
"""darwin-glass""","(r364-2) 2 Fulgurites 1-5/8"" Lightning Strike Beach Sand Glass Georgia Set",22.99,2023-12-31,,,WorthPoint
