material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
darwin-glass,Darwin Glass -- 10g - Austalite - Darwinite - Tektite - Impactite #GD20,26.03,2021-06-24,10.0,2.6,WorthPoint
darwin-glass,Darwin Glass -- 9g - Austalite - Darwinite - Tektite - Impactite #nud7,23.72,2021-06-24,9.0,2.64,WorthPoint
darwin-glass,4.527 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,11.3,2021-06-12,4.527,2.5,WorthPoint
darwin-glass,8.34 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,23.0,2021-06-11,8.34,2.76,WorthPoint
darwin-glass,12.74 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,38.0,2021-06-07,12.74,2.98,WorthPoint
darwin-glass,4.563 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,11.4,2021-05-25,4.563,2.5,WorthPoint
darwin-glass,12.16 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,30.4,2021-05-24,12.16,2.5,WorthPoint
darwin-glass,4.710 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,11.75,2021-05-24,4.71,2.49,WorthPoint
darwin-glass,7.113 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,17.5,2021-05-10,7.113,2.46,WorthPoint
darwin-glass,19.7 Grams Darwin Glass (Darwinite) Tektite From Meteorite Impact In Australia,50.0,2021-05-05,19.7,2.54,WorthPoint
darwin-glass,12.23 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,25.0,2021-05-03,12.23,2.04,WorthPoint
darwin-glass,3.697 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,7.0,2021-05-01,3.697,1.89,WorthPoint
darwin-glass,14.66 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,36.6,2021-05-01,14.66,2.5,WorthPoint
darwin-glass,3.869 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,9.65,2021-05-01,3.869,2.49,WorthPoint
darwin-glass,2.649 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,6.75,2021-05-01,2.649,2.55,WorthPoint
darwin-glass,3.603 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,8.99,2021-04-27,3.603,2.5,WorthPoint
darwin-glass,4.998 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,12.5,2021-04-26,4.998,2.5,WorthPoint
darwin-glass,3.399 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,8.5,2021-04-25,3.399,2.5,WorthPoint
darwin-glass,5.397 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,13.5,2021-04-25,5.397,2.5,WorthPoint
darwin-glass,9 Grams Darwin Glass (Darwinite) Tektite From Meteorite Impact In Australia,24.0,2021-04-18,9.0,2.67,WorthPoint
darwin-glass,Darwin Glass -- 12.3g - Austalite - Darwinite - Tektite - Impactite #dg12,47.49,2021-04-14,12.3,3.86,WorthPoint
darwin-glass,7.04 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,15.0,2021-04-13,7.04,2.13,WorthPoint
darwin-glass,6.161 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,15.25,2021-04-11,6.161,2.48,WorthPoint
darwin-glass,6.62 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,16.95,2021-04-08,6.62,2.56,WorthPoint
darwin-glass,6.48 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,15.0,2021-04-08,6.48,2.31,WorthPoint
darwin-glass,2.68 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,6.8,2021-04-08,2.68,2.54,WorthPoint
darwin-glass,20 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,44.0,2021-04-08,20.0,2.2,WorthPoint
darwin-glass,2.97 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,11.0,2021-04-08,2.97,3.7,WorthPoint
darwin-glass,2.81 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,9.0,2021-04-08,2.81,3.2,WorthPoint
darwin-glass,2.20 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,5.9,2021-04-08,2.2,2.68,WorthPoint
darwin-glass,6.01 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,13.0,2021-04-08,6.01,2.16,WorthPoint
darwin-glass,9.05 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,24.0,2021-04-08,9.05,2.65,WorthPoint
darwin-glass,5.73 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,17.0,2021-04-07,5.73,2.97,WorthPoint
darwin-glass,2.009 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,6.0,2021-04-07,2.009,2.99,WorthPoint
darwin-glass,3.18 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,7.0,2021-04-06,3.18,2.2,WorthPoint
darwin-glass,20 Grams Darwin Glass (Darwinite) Tektite From Meteorite Impact In Australia,53.0,2021-04-05,20.0,2.65,WorthPoint
darwin-glass,2.66 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,7.9,2021-04-05,2.66,2.97,WorthPoint
darwin-glass,3.70 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,9.0,2021-04-04,3.7,2.43,WorthPoint
darwin-glass,2.892 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,6.99,2021-04-03,2.892,2.42,WorthPoint
darwin-glass,2.982 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,7.45,2021-04-03,2.982,2.5,WorthPoint
darwin-glass,2.449 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,6.5,2021-04-03,2.449,2.65,WorthPoint
darwin-glass,8.850 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,22.0,2021-04-03,8.85,2.49,WorthPoint
darwin-glass,Darwin Glass 7.38g Impactite - Created By Meteorite Impact,19.0,2021-04-03,7.38,2.57,WorthPoint
darwin-glass,5.24 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,9.99,2021-03-30,5.24,1.91,WorthPoint
darwin-glass,9.26 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,22.0,2021-03-22,9.26,2.38,WorthPoint
darwin-glass,3.24 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,12.0,2021-03-21,3.24,3.7,WorthPoint
darwin-glass,2.67 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,7.0,2021-03-16,2.67,2.62,WorthPoint
darwin-glass,3.15 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,7.9,2021-03-13,3.15,2.51,WorthPoint
darwin-glass,4.92 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,13.0,2021-03-13,4.92,2.64,WorthPoint
darwin-glass,3.86 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,7.9,2021-03-13,3.86,2.05,WorthPoint
darwin-glass,7.26 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,18.0,2021-03-13,7.26,2.48,WorthPoint
darwin-glass,12.8 Grams Darwin Glass (Darwinite) Tektite From Meteorite Impact In Australia,39.0,2021-03-09,12.8,3.05,WorthPoint
darwin-glass,8.08 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,16.99,2021-03-04,8.08,2.1,WorthPoint
darwin-glass,6.86 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,15.5,2021-03-04,6.86,2.26,WorthPoint
darwin-glass,3.76 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,6.99,2021-03-04,3.76,1.86,WorthPoint
darwin-glass,5.15 Grams Darwin Glass (Darwinite) Tektite As Found Meteorite Impact Australia,21.0,2021-03-03,5.15,4.08,WorthPoint
