material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
gibeon-meteorite,101 Gm Etched Gibeon Iron Meteorite Slice Museum Grade Namibia Africa,683.15,2024-05-10,101,6.76,WorthPoint
gibeon-meteorite,"Wearable Glass Locket Gibeon Meteorite & Dinosaur Bone Fossil Specimen Chain 30""",48,2024-05-08,,,WorthPoint
gibeon-meteorite,Gibeon Meteorite Sphere,189,2024-04-11,,,WorthPoint
gibeon-meteorite,Beautiful Gibeon Meteorite Size 8 Ring,20.5,2024-03-24,,,WorthPoint
gibeon-meteorite,Beautiful Gibeon Meteorite Size 8 Ring Pendant,20.5,2024-03-22,,,WorthPoint
gibeon-meteorite,87 Gm Etched Gibeon Iron Meteorite Slice Museum Grade Namibia Africa,629.1,2024-03-19,87,7.23,WorthPoint
gibeon-meteorite,William Henry Knife B09 Eclipse Gibeon Meteorite Damascus Sapphires,2200,2024-03-10,,,WorthPoint
gibeon-meteorite,"RARE Iron Kamacite Crystal! GIBEON METEORITE, NAMIBIA -Ex. Hoppel",227.75,2024-02-16,,,WorthPoint
gibeon-meteorite,"Gibeon Iron Meteorite 2,530 Grams! 16.5cm X 10cm X 8.5cm Museum Stand 5.5 Pounds",1295,2024-02-14,530,2.44,WorthPoint
gibeon-meteorite,51 Gm Etched Gibeon Iron Meteorite Slice Museum Grade Namibia Africa,323.1,2024-02-03,51,6.34,WorthPoint
gibeon-meteorite,SUPERB 5.14g THIN SLICED ETCHED IRON GIBEON METEORITE! SALE 16% OFF!,79,2024-02-02,5.14,15.37,WorthPoint
gibeon-meteorite,153 Gm Etched Gibeon Iron Meteorite End Cut Museum Grade Namibia Africa,989.1,2024-01-16,153,6.46,WorthPoint
gibeon-meteorite,Unique Gibeon Meteorite Envelope Opener 46.3 G,202.5,2024-01-13,46.3,4.37,WorthPoint
gibeon-meteorite,41.4 Gram GIBEON Meteorite Fragment Prehistoric Found 1836,131.2,2024-01-09,41.4,3.17,WorthPoint
gibeon-meteorite,208 Gm Gibeon Iron Meteorite Museum Grade Namibia Africa .45 Lbs,680,2023-12-31,208,3.27,WorthPoint
gibeon-meteorite,Fantastic Etched Gibeon Meteorite Slice 27.01mm Round,41,2023-12-23,,,WorthPoint
gibeon-meteorite,Fantastic Etched Gibeon Meteorite Slice 27.85mm Round,41,2023-12-23,,,WorthPoint
gibeon-meteorite,10 GM ETCHED GIBEON IRON METEORITE Slice MUSEUM GRADE NAMIBIA AFRICA Pendant,62.1,2023-12-22,10,6.21,WorthPoint
