material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
osmium,P-funk (parliament/funkadelic/related) - Lp Collection,552.83,2025-06-03,,,WorthPoint
osmium,Iridosmine Micro Crescent City Del Norte Co CALIFORNIA USA Iridium & Osmium,88,2025-06-02,,,WorthPoint
osmium,"Ruth Copeland With PARLIAMENT 2 Albums On 1 CD Self Portrait,I Am What I Am MINT",6.56,2025-06-01,,,WorthPoint
osmium,Iridium Scrap Nugget 1 Gram 99% Pure - USA Shipping,185,2025-05-31,1,185,WorthPoint
osmium,21 Various Semi Permanent Gramophone Phonograph Needles Chromium And Osmium? Tip,20,2025-05-30,,,WorthPoint
osmium,Osmium Metal 1 Gram Bead 99.95% For Element Collection USA SHIPPING,44,2025-05-28,1,44,WorthPoint
osmium,Refining Precious Metal Wastes By C. M Hoke 362 Pages - Soft Cover FREE SHIPPIN,50,2025-05-28,,,WorthPoint
osmium,Funkadelic America Eats Its Young New Lp,30.8,2025-05-23,,,WorthPoint
osmium,Parliment Osimum Lp,399,2025-05-21,,,WorthPoint
osmium,Osmium 1 Gram Bar With Dragon Design,100,2025-05-18,1,100,WorthPoint
osmium,Refining Precious Metal Wastes By C. M Hoke-362pg Book-Gold-Rhodium-DIY-Paper...,60.96,2025-05-16,,,WorthPoint
osmium,"Parliament – Rhenium, 1990 UK LP, HDH LP 008, Osmium, Funkadelic",32,2025-05-16,,,WorthPoint
osmium,Osmium-Institute Crystalline Osmium 99.9995% Medium Edged Bar .445g NO OCC -Z121,550,2025-05-16,445,1.24,WorthPoint
osmium,"Osmium Bullion 1/10th Oz Bar, Year Of Dragon 2024, Meta Metals/SMT Of Austria",200,2025-05-15,,,WorthPoint
osmium,One Phonograph Stylus Needle Electro Voice O Osmium 78 Rpm Miller E13(M),7,2025-05-15,,,WorthPoint
osmium,Osmium-Institute Crystalline Osmium 99.9995% Small Round Bar 4mm .110g - Z122,246,2025-05-12,110,2.24,WorthPoint
osmium,"Osmium By Parliament (CD, Apr-2002, EMI-Capitol Special Markets)",22.99,2025-05-10,,,WorthPoint
osmium,"RARE LOCALE Native Osmium Iridium Iridosmine Crystal Group YUBARI PLACERS, JAPAN",286,2025-05-09,,,WorthPoint
osmium,Phonograph Gramophone Stylus Needle Astatic U Osmium 33 45 78 Rpm A413(M) Miller,7,2025-05-05,,,WorthPoint
osmium,Osmium 2.5g Bar,300,2025-05-03,2.5,120,WorthPoint
osmium,Phonograph Stylus Osmium Webster Electric F15 F18 F19 Recoton 361 362 .001 .003,12,2025-04-23,,,WorthPoint
osmium,Osmium 1/10 Ozt Bar (99.95% Pure),190,2025-04-23,283.5,0.67,WorthPoint
osmium,Parliament - Osmium (Import) (LP),35.64,2025-04-22,,,WorthPoint
osmium,Phonograph Gramophone Stylus Magnavox 560153 Osmium Dual Speed M313(M) Miller,7,2025-04-21,,,WorthPoint
osmium,"Parliament - Osmium (Used CD, Very Good, P-Funk)",10,2025-04-20,,,WorthPoint
osmium,Bibliography Of The Metals Of The Platinum Group 1748- 1917 Bulletin 694,39.99,2025-04-19,,,WorthPoint
