material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
bismuth-crystal,"""Wood Tripod Stand, 4-6"""" For Abalone Shell, Smudge, Crystals, Jewelry Dish""",13.36,2025-02-17,,,WorthPoint
bismuth-crystal,"""Science Art - """"Dichotomy"""" True Levitation Bismuth, Element 83 Handcrafted Maglev""",69.95,2025-02-16,,,WorthPoint
bismuth-crystal,Beautiful Large Bismoth Crystal Gem And Mineral Specimen - 41g,5.98,2025-02-14,41,0.15,WorthPoint
bismuth-crystal,Old Stock Bismuth Crystal Mineral Collection Lot 397 Grams Rock Collecting,79.99,2025-02-12,397,0.2,WorthPoint
bismuth-crystal,70g Natural Healing Rainbow Aura Titanium Bismuth Crystal Stone Specimen Cluster,10.99,2025-02-11,70,0.16,WorthPoint
bismuth-crystal,"""2.7"""" BISMUTH Iridescent Hopper Crystals Cluster - Lab Grown""",20.5,2025-02-07,,,WorthPoint
bismuth-crystal,Bismuth Metal Blocks 99.99% Pure 3lb - Perfect For Crystal Making & Experiments,49.99,2025-02-06,,,WorthPoint
bismuth-crystal,1.5 Lb Rainbow Bismuth Crystal Cubic Cluster Large 682g,64.9,2025-02-05,682,0.1,WorthPoint
bismuth-crystal,2.3” Heavy Titanium Rainbow Aura Bismuth Crystal Matrix Cluster Specimen 130g,10.99,2025-02-05,130,0.08,WorthPoint
bismuth-crystal,Rare! Native Bismuth & Emplectite Crystals Schmiedestollen Black Forest Germany,45,2025-02-05,,,WorthPoint
bismuth-crystal,Marble Book Ends & Bismuth Crystal,27.14,2025-02-04,,,WorthPoint
bismuth-crystal,"""➤ 2"""" BISMUTH CRYSTAL CLUSTER - From The 1960's - 1.22 Ounces VIDEO➤760""",11.1,2025-02-03,,,WorthPoint
bismuth-crystal,Rainbow Iridescent Bismuth Crystals From Germany - 2 Inches,9.99,2025-02-03,,,WorthPoint
bismuth-crystal,Gemmy Rainbow Bismuth Crystal Cluster,17.9,2025-02-01,,,WorthPoint
bismuth-crystal,Rainbow Bismuth Mineral Element Display Specimen Weight: 40 Grams,10,2025-01-31,40,0.25,WorthPoint
bismuth-crystal,"""Bismuth Turquoise Pendant W Cord. Genuine Bismuth Crystal, 2.15"""" Large...""",11.72,2025-01-31,,,WorthPoint
bismuth-crystal,100g Natural Aura Pink Titanium Quartz Crystal Cluster Geode Specimens Healing,11.59,2025-01-30,100,0.12,WorthPoint
bismuth-crystal,100g Large Natural Rainbow Aura Titanium Bismuth Crystal Cluster Specimen Chakra,11.39,2025-01-26,100,0.11,WorthPoint
bismuth-crystal,WHOLESALE Bismuth Crystal 12 Pcs 1 Kg # 5294,81,2025-01-24,1000,0.08,WorthPoint
bismuth-crystal,"""Bismuth Crystal, Rainbow Geometric Bismuth In Glass Display Jar W/ Cork App 2.2""""""",11.54,2025-01-19,,,WorthPoint
bismuth-crystal,"""2.3"""" BISMUTH Iridescent Hopper Crystals Cluster - Lab Grown""",13,2025-01-17,,,WorthPoint
bismuth-crystal,Bismuth Crystal Beehive,45,2025-01-16,,,WorthPoint
bismuth-crystal,Bismuth Crystal Specimen 31.3g 4.5cm Rainbow Purple Blue Gold Red Green Silver,14.5,2025-01-14,31.3,0.46,WorthPoint
bismuth-crystal,Bismuth Ore - Rainbow Bismuth - Bismuth Crystal Mineral Element Specimen - 1pc,13.95,2025-01-05,,,WorthPoint
bismuth-crystal,"""2.6"""" BISMUTH Iridescent Hopper Crystals Cluster - Lab Grown""",15.03,2025-01-03,,,WorthPoint
bismuth-crystal,Bismuth Crystal Clam Shell,20,2025-01-02,,,WorthPoint
bismuth-crystal,"""8"""" Bismuth Crystal Display Plate With Stand Large 4.5 LBS 2028g""",139.9,2025-01-01,2028,0.07,WorthPoint
bismuth-crystal,Bismuth Crystal Rainbow Pyramid,25,2025-01-01,,,WorthPoint
bismuth-crystal,Natural Raw Aura Kyanite Titanium Quartz Crystal Cluster Rock Stone Specimens US,9.69,2024-12-31,,,WorthPoint
bismuth-crystal,120g Natural Aura Purple Titanium Quartz Crystal Cluster Mineral Specimens Reiki,12.29,2024-12-30,120,0.1,WorthPoint
