material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
chelyabinsk,.695 Grams 13mm Chelyabinsk Crusted Slice Fragment Meteorite (LL5) Russia 2014,8.99,2025-09-13,695,0.01,WorthPoint
chelyabinsk,10.6 Grams 29x20x12mm Crusted END CUT Chelyabinsk Meteorite (LL5) Russia 2014,89.99,2025-09-11,10.6,8.49,WorthPoint
chelyabinsk,Flag Of Chelyabinsk Russia - STICKER Vinyl Kiss-Cut Decal,7.45,2025-09-09,,,WorthPoint
chelyabinsk,Flag Of Chelyabinsk Oblast Russia - STICKER Vinyl Kiss-Cut Decal,7.48,2025-09-09,,,WorthPoint
chelyabinsk,Spinel Ring Medieval Europe’s Crown Jewel Black Prince Ruby Granada Antique Gem,189.99,2025-09-09,,,WorthPoint
chelyabinsk,"Natalya Pinchuk Large Domed Resin, Freshwater Pearl, And Plastic Organic ""sea Urchin Brooch"" With Kathryn Waudill? Unsigned Cast Resin Stretch Bracele",62.5,2025-09-08,,,WorthPoint
chelyabinsk,Tamiya 35149 WWII Soviet T-34/76 1/35 Scale Plastic Model Kit,33.1,2025-09-08,,,WorthPoint
chelyabinsk,Chelyabinsk Traktor Team Issued #34 KHL Hockey Jersey Sz 56,124.99,2025-09-07,,,WorthPoint
chelyabinsk,.581 Grams For All 10 Crusted Individuals Chelyabinsk Meteorite (LL5) Russia COA,12.2,2025-09-05,581,0.02,WorthPoint
chelyabinsk,2.53 Grams 20mm Chelyabinsk Crusted Slice Fragment Meteorite (LL5) Russia 2014,20.5,2025-09-05,2.53,8.1,WorthPoint
chelyabinsk,.826 Grams 12mm Chelyabinsk Crusted Slice Fragment Meteorite (LL5) Russia 2014,9.99,2025-09-05,826,0.01,WorthPoint
chelyabinsk,14.7 Grams 42x30x5mm Crusted Full Slice Chelyabinsk Meteorite (LL5) Russia 2014,99.99,2025-09-04,14.7,6.8,WorthPoint
chelyabinsk,.383 Grams 8mm Fully Crusted Individual Chelyabinsk Meteorite (LL5) Russia W/COA,5.99,2025-09-04,383,0.02,WorthPoint
chelyabinsk,.150 Grams 7mm Fully Crusted Individual Chelyabinsk Meteorite (LL5) Russia W/COA,6,2025-09-04,150,0.04,WorthPoint
chelyabinsk,"1913 Troitzk Railway Company 4 1/2% Bond Certificate, Ukraine, Russia",8,2025-09-03,,,WorthPoint
chelyabinsk,.720 Grams For All 9 Crusted Individuals Chelyabinsk Meteorite (LL5) Russia +COA,12.99,2025-09-02,720,0.02,WorthPoint
chelyabinsk,2.07 Grams 19mm Chelyabinsk Crusted Slice Fragment Meteorite (LL5) Russia 2014,18.99,2025-09-02,2.07,9.17,WorthPoint
chelyabinsk,.197 Grams 7mm Fully Crusted Individual Chelyabinsk Meteorite (LL5) Russia W/COA,7.63,2025-09-01,197,0.04,WorthPoint
chelyabinsk,.381 Grams For All 6 Crusted Individuals Chelyabinsk Meteorite (LL5) Russia +COA,7.5,2025-08-31,381,0.02,WorthPoint
chelyabinsk,.473 Grams For All 5 Crusted Individuals Chelyabinsk Meteorite (LL5) Russia +COA,7.99,2025-08-31,473,0.02,WorthPoint
chelyabinsk,2.41 Grams 19mm Chelyabinsk Crusted Cut Fragment Meteorite (LL5) Russia 2014,20.99,2025-08-31,2.41,8.71,WorthPoint
chelyabinsk,.239 Grams 7mm Fully Crusted Individual Chelyabinsk Meteorite (LL5) Russia W/COA,7.51,2025-08-30,239,0.03,WorthPoint
chelyabinsk,Chelyabinsk Meteorite - 47.4 Grams,1125,2025-08-29,47.4,23.73,WorthPoint
chelyabinsk,"1/35 Tamiya KV-1B Russian Heavy Tank, Model 1941",34.95,2025-08-28,,,WorthPoint
chelyabinsk,Chelyabinsk Meteorite 5 Specimens Boxed,14.99,2025-08-21,,,WorthPoint
chelyabinsk,NEW 2023 / 2024 RUSSIA 5000 Rubles BANKNOTE CURRENCY UNC RUB Money / AUTHENTIC,102.99,2025-08-21,,,WorthPoint
chelyabinsk,Limp Bizkit 11x17 Promotional Poster RP 2013 Chelyabinsk Russia Wall Art Print,13.99,2025-08-20,,,WorthPoint
chelyabinsk,Vostok 5 - 6 Russian / Soviet /CCCP Space Pin Tereshkova 1st Woman In Space,15,2025-08-18,,,WorthPoint
chelyabinsk,"Russia, 5000 Rubles, 2023 P-W279A, UNC Ekaterinburg, Chelyabinsk",127.3,2025-08-17,,,WorthPoint
chelyabinsk,Vostok - 5 - 6 Russian / Soviet / CCCP Space Pin Tereshkova 1st Woman In Space,18,2025-08-16,,,WorthPoint
chelyabinsk,"Meteorite**Chelyabinsk, L5 Chondrite**1.022 Gram, Beautiful Fresh Individual!!!",35,2025-08-11,1.022,34.25,WorthPoint
chelyabinsk,"Chelyabinsk LL5 Chondrite Meteorite Chelyabinskaya Oblast’, Russia 1.62 Grams",48.75,2025-08-11,1.62,30.09,WorthPoint
chelyabinsk,Russian Molnija Pocket Watch JOINT Jewish Org. Employees ONLY 100 MADE ORIGINAL,89.99,2025-08-04,,,WorthPoint
chelyabinsk,Meteorite Memorabilia With COA: Chelyabinsk Meteorite 5X7 Color Photograph,25,2025-08-02,,,WorthPoint
chelyabinsk,"Chelyabinsk Stone OC, LL5 Fell Feb. 15, 2013 Russia 4.21 G Whole Stone",42,2025-07-24,4.21,9.98,WorthPoint
chelyabinsk,"Chelyabinsk Stone OC, LL5 Fell Feb. 15, 2013 Russia 3.24 G Whole Stone",49,2025-07-24,3.24,15.12,WorthPoint
chelyabinsk,5000 NEW RUSSIA RUBLES / NEW AUTHENTIC RUB BANKNOTE / UNC CURRENCY RUB Money,104.99,2025-07-21,,,WorthPoint
chelyabinsk,"0.776 Gr CHELYABINSK LL5 CHONDRITE METEORITE, BLACK CRUSTED, OBSERVED FALL",20,2025-07-14,0.776,25.77,WorthPoint
chelyabinsk,"Meteorite Chelyabinsk, Chondrite LL5, Fresh Crusted Stones 6,97 G, Russia (9)",150,2025-07-13,97,1.55,WorthPoint
chelyabinsk,8.01 Grams 27x20x5mm Part Crusted Cut Slice Chelyabinsk Meteorite (LL5) Russia,64.99,2025-07-07,8.01,8.11,WorthPoint
chelyabinsk,Huge Fireball! Newest Fall! Fresh Whole Stone! Chelyabinsk Meteorite 21.1 Gms,554.25,2025-07-07,21.1,26.27,WorthPoint
chelyabinsk,Huge Fireball! Newest Fall! Nice Oriented Stone! Chelyabinsk Meteorite 17 Gms,449.25,2025-07-05,17,26.43,WorthPoint
chelyabinsk,4.95 Grams 30x20x4mm Part Crusted Cut Slice Chelyabinsk Meteorite (LL5) Russia,37.99,2025-07-04,4.95,7.67,WorthPoint
chelyabinsk,Panzer Art 1/35 500mm V Pattern Tracks (Split Type 1942-1943) T-34 Tank TR35-054,50.36,2025-06-27,,,WorthPoint
chelyabinsk,2.35 Grams 15mm Part Crusted Cut Slice Chelyabinsk Meteorite (LL5) Russia 2014,12.26,2025-06-25,2.35,5.22,WorthPoint
chelyabinsk,11.4 Grams 33x24x6mm Crusted Full Slice Chelyabinsk Meteorite (LL5) Russia 2014,99.99,2025-06-23,11.4,8.77,WorthPoint
chelyabinsk,Mini Museum 1st Edition #1116 - Large 33 Rare Specimens Hans Fex Kickstarter.,1500,2025-06-12,,,WorthPoint
chelyabinsk,.717 Grams For All The Crusted Individuals Chelyabinsk Meteorite (LL5) Russia,14.5,2025-06-11,717,0.02,WorthPoint
chelyabinsk,.641 Grams For All The Crusted Individuals Chelyabinsk Meteorite (LL5) Russia,7.99,2025-06-11,641,0.01,WorthPoint
chelyabinsk,Meteorite Lot 1,24.99,2025-06-09,,,WorthPoint
chelyabinsk,6.63 Grams 34x16x5mm Part Crusted Slice Chelyabinsk Meteorite (LL5) Russia 2014,59.99,2025-06-09,6.63,9.05,WorthPoint
chelyabinsk,8.74 Grams 31x24x5mm Part Crusted Cut Slice Chelyabinsk Meteorite (LL5) Russia,69.99,2025-06-09,8.74,8.01,WorthPoint
chelyabinsk,.705 Grams For All The Crusted Individuals Chelyabinsk Meteorite (LL5) Russia,12,2025-06-08,705,0.02,WorthPoint
chelyabinsk,.633 Grams For All The Crusted Individuals Chelyabinsk Meteorite (LL5) Russia,11,2025-06-08,633,0.02,WorthPoint
chelyabinsk,.529 Grams For All The Crusted Individuals Chelyabinsk Meteorite (LL5) Russia,7.5,2025-06-08,529,0.01,WorthPoint
chelyabinsk,.703 Grams For All The Crusted Individuals Chelyabinsk Meteorite (LL5) Russia,12.5,2025-06-06,703,0.02,WorthPoint
chelyabinsk,.676 Grams For All The Crusted Individuals Chelyabinsk Meteorite (LL5) Russia,13,2025-06-06,676,0.02,WorthPoint
chelyabinsk,.428 Grams For All The Crusted Individuals Chelyabinsk Meteorite (LL5) Russia,8.5,2025-06-06,428,0.02,WorthPoint
chelyabinsk,"Chelyabinsk Stone Meteorite, 7.3g 2013 Fall Russia",91,2025-06-04,7.3,12.47,WorthPoint
chelyabinsk,Washington Capitals Goal Coin Bank SGA 3/6 2024 KIDS DAY STADIUM GIVEAWAY NHL,14,2025-06-03,,,WorthPoint
chelyabinsk,Vintage 1970s Kasli Dutch Soot Cast-Iron 2-Parts Wall Shelf Made In USSR #45,89.95,2025-06-01,,,WorthPoint
chelyabinsk,Detailed Cast Iron Figure Of A Calmly Resting Setter. Made In Russia Kaslin 1970,35,2025-05-30,,,WorthPoint
chelyabinsk,"Meteorite**Chelyabinsk, L5 Chondrite**1.217 Gram, Beautiful Fresh Individual!!!",35,2025-05-26,1.217,28.76,WorthPoint
chelyabinsk,"Chelyabinsk Meteorite “Russia” Chondrite “Stony Meteorite”Space Gift, 4.58 Grams",92,2025-05-25,4.58,20.09,WorthPoint
chelyabinsk,BEAUTIFUL Crusted Chelyabinsk (LL5) Meteorite End Cut - 9.67 G,175,2025-05-20,9.67,18.1,WorthPoint
chelyabinsk,18thC Antique 6¼ct Multi-Color Andalusite+14ktGF Earrings Gem Of Knights Templar,259.99,2025-05-19,,,WorthPoint
chelyabinsk,MIB Dragon 1/35 Russian JSU-122S/152 Tank Destroyer,24.95,2025-05-18,,,WorthPoint
chelyabinsk,USSR Russian Vintage Aircraft Instrumentation Clock 55M Chchz Molnija,79.99,2025-05-15,,,WorthPoint
chelyabinsk,Mini Museum 1st Edition 1 - Large 33 Rare Specimens Hans Fex Kickstarter,999.99,2025-05-14,,,WorthPoint
chelyabinsk,Huge Fireball! Newest Fall! Nice Whole Stone! Chelyabinsk Meteorite 16.1 Gms,359.25,2025-05-13,16.1,22.31,WorthPoint
chelyabinsk,Meteorite Lot #3 Plus Moon And Mars,66,2025-05-12,,,WorthPoint
chelyabinsk,"TRAUMATOMY - Transcendental Evisceration Of Necrogenetic Beasts, 2013 CD",25.7,2025-05-09,,,WorthPoint
chelyabinsk,7.51 Grams 30mm Part Crusted Cut Slice Chelyabinsk Meteorite (LL5) Russia 2014,69.99,2025-05-08,7.51,9.32,WorthPoint
chelyabinsk,Mini Museum 1st Limited Edition - Small - 11 Rare Specimens Hans Fex Kickstarter,200,2025-05-06,,,WorthPoint
chelyabinsk,Vintage Traktor Chelyabinsk Russia Hockey Snapback Hat Roman Made In USA,25,2025-05-03,,,WorthPoint
chelyabinsk,.352 Grams Chelyabinsk Meteorite ( LL5 ) Fully Crusted Individual Russia 2013,10.99,2025-05-03,352,0.03,WorthPoint
chelyabinsk,.277 Grams Chelyabinsk Meteorite ( LL5 ) Fully Crusted Individual Russia 2013,8.99,2025-05-03,277,0.03,WorthPoint
chelyabinsk,.351 Grams Chelyabinsk Meteorite ( LL5 ) Fully Crusted Individual Russia 2013,10.99,2025-05-03,351,0.03,WorthPoint
chelyabinsk,Soviet Style Mechanical Molnija Pocket Watch W Porcelain Stalin Portrait,99.99,2025-05-03,,,WorthPoint
chelyabinsk,1998-99 Upper Deck Signed Hockey Card #336 Dmitry Tertyshny Rookie (PSA/DNA Certified Auto),385.2,2025-04-29,,,WorthPoint
chelyabinsk,"MINERAL OBSERVER Mineralogical Almanac 2014 Granite Pegmatites, Russian Diamonds",29.95,2025-04-27,2014,0.01,WorthPoint
chelyabinsk,MINERAL OBSERVER Mineralogical Almanac 2013 #3: The Chelyabinsk Meteorite,29.95,2025-04-27,,,WorthPoint
chelyabinsk,RARE Vintage Stalin’s Chelyabinsk-100000 Tractor Stalinec 1940 Extra Rare Badge,59.99,2025-04-25,,,WorthPoint
chelyabinsk,Chelyabinsk Meteorite - 33.6 Grams,575,2025-04-23,33.6,17.11,WorthPoint
chelyabinsk,METEORITE NICE NEW Classification LL5 Chondrite Size 16mm X 15mm X 10mm 2.8 Gram,24.77,2025-04-22,2.8,8.85,WorthPoint
chelyabinsk,Russian / Soviet Tank Clock 117-4C (T-72),39.99,2025-04-21,,,WorthPoint
chelyabinsk,"Chelyabinsk Whole Stone OC, LL5 Russia Fell Feb 15, 2013 1.6 G Whole Stone",32,2025-04-16,1.6,20,WorthPoint
chelyabinsk,"Traktor Chelyabinsk Hockey Jersey, #34, Black, Lutch",48.99,2025-04-13,,,WorthPoint
chelyabinsk,"Reserved Lot For SNKPEL0 Meteorite Chelyabinsk, Chondrite LL5, 6.53g 20 Pieces",130,2025-04-13,6.53,19.91,WorthPoint
chelyabinsk,"Meteorite Chelyabinsk, Chondrite LL5, Fresh Crusted Stones 2.73g,Russia (7) Baby",54,2025-04-13,2.73,19.78,WorthPoint
chelyabinsk,1996 RUSSIA Naval Battle FLEET Admiral SPIRIDOV Proof Silver 25Ruble Coin I86517,1723.5,2025-04-12,,,WorthPoint
chelyabinsk,12.3 Grams Chelyabinsk Crusted End Cut Meteorite (LL5) Russia 2014 With A COA,89.99,2025-04-11,12.3,7.32,WorthPoint
chelyabinsk,"Meteorite**Chelyabinsk, L5 Chondrite**3.126 Gram, Beautiful Oriented Individual!",41,2025-04-10,3.126,13.12,WorthPoint
chelyabinsk,Mini Museum 1st Edition - Large 33 Rare Specimens Hans Fex Kickstarter,1799,2025-04-09,,,WorthPoint
chelyabinsk,1/35 Russian T34/76 ChTZ Tank,28.16,2025-04-07,,,WorthPoint
chelyabinsk,18.3 Grams Chelyabinsk Crusted End Cut Meteorite (LL5) Russia 2014 With A COA,129.99,2025-04-06,18.3,7.1,WorthPoint
chelyabinsk,CHELYABINSK Meteorite Stone Chondrite Fusion Crusted Specimen RUSSIA IMCA#,44.99,2025-04-06,,,WorthPoint
chelyabinsk,CHELYABINSK 62g Meteorite Historic 2013 Witnessed Fall,620,2025-04-04,62,10,WorthPoint
